ride_id,bike_id,user_type,start_station,end_station,start_time,end_time,duration_minutes,distance_km,status,status,status,status
RIDE-96272,BIKE-2542,tourist,Tech_District,Tech_District,2025-08-23 21:18,2025-08-23 22:16,63.6,8.69,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96307,BIKE-1302,member,Downtown_Plaza,Downtown_Plaza,2026-02-13 21:18,2026-02-13 19:59,72.3,9.15,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9631,BIKE-1364,casual,River_Park,City_Hall,2025-06-14 21:18,2025-06-14 20:36,35.8,4.61,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96317,BIKE-3044,casual,East_Terminal,Tech_District,2026-05-25 21:18,2026-05-25 19:55,74.3,12.75,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96327,BIKE-2718,maYBe,Tech_District,North_Market,2026-01-06 21:18,2026-01-06 21:23,3.4,1.05km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9634,BIKE-3191,tourist,South_Gardens,,2025-08-19 21:18,2025-08-19 20:34,52.0,12.06km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96365,BIKE-2138,tourist,North_Market,City_Hall,2026-02-07 21:18,2026-02-07 20:16,63.8,7.17,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96394,BIKE-4641,casual,North_Market,East_Terminal,2025-09-17 21:18,2025-09-17 19:51,83.3,10.31,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96406,BIKE-2428,tourist,City_Hall,Central_Station,2025-06-22 21:18,2025-06-22 20:06,75.5,9.44,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96426,BIKE-4601,tourist,South_Gardens,River_Park,2025-10-09 21:18,2025-10-09 22:48,84.5,9.51,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96429,BIKE-941,casual,City_Hall,River_Park,2026/22/05 21:18,2026/22/05 22:01,53.6,9.17km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96461,BIKE-1907,tourist,Tech_District,Tech_District,2026-01-21 21:18,2026-01-21 20:58,26.3,3.29,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96463,,CasUAl,Central_Station,City_Hall,2026-04-09 21:18,2026-04-09 22:57,104.8,12.81,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9647,BIKE-3928,casual,Tech_District,City_Hall,2025/01/10 21:18,2025/01/10 18:42,146.4,18.98,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96471,BIKE-1357,member,River_Park,Tech_District,2026-06-03 21:18,2026-06-03 20:35,34.0,18.35,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96476,BIKE-4671,tourist,River_Park,Downtown_Plaza,2025-07-31 21:18,2025-07-31 21:06,17.7,14.58,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96502,BIKE-3212,tourist,River_Park,West_End,2025-06-09 21:18,2025-06-09 21:15,-0.0,-0.0km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96507,BIKE-2331,casual,East_Terminal,North_Market,2025-11-05 21:18,2025-11-05 23:07,103.8,11.32,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96523,BIKE-1050,casual,City_Hall,East_Terminal,2026-02-19 21:18,2026-02-19 22:10,62.0,8.62,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96525,Bike-4585,admin,Central_Station,City_Hall,2025-09-11 21:18,2025-09-11 21:29,21.3,15.47km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96537,,member,Tech_District,East_Terminal,2026-05-11 21:18,2026-05-11 21:05,12.0,11.11km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96542,bIKE-3087,casual,South_Gardens,Tech_District,2025-11-22 21:18,2025-11-22 21:14,-3.7,-1.37km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96572,BIKE-3589,tourist,River_Park,University,2025-12-03 21:18,2025-12-03 21:25,-1.7,-1.1,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96585,BIKE-618,tourist,University,Central_Station,2026-06-01 21:18,2026-06-01 20:53,31.6,10.17km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9659,BIKE-2525,member,East_Terminal,Downtown_Plaza,2025-10-01 21:18,2025-10-01 22:15,47.6,9.21km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96613,BIKE-905,tourist,Central_Station,University,2025-11-08 21:18,2025-11-08 21:38,10.1,2.67,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96613,BIKE-4152,aDmiN,Tech_District,City_Hall,2025-12-19 21:18,2025-12-19 21:45,27.3,15.37,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96616,BIKE-2469,casual,South_Gardens,City_Hall,2025-08-30 21:18,2025-08-30 20:25,51.7,10.03,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96649,BIKE-4669,casual,,City_Hall,2026-01-27 21:18,2026-01-27 20:51,17.2,10.84,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96716,BIkE-563,casual,South_Gardens,South_Gardens,2025-11-25 21:18,2025-11-25 21:50,25.0,6.81,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96741,BIKE-4130,member,West_End,River_Park,2025-11-10 21:18,2025-11-10 21:40,13.5,10.12,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96786,BIKE-D5,member,South_Gardens,Tech_District,2025-09-24 21:18,2025-09-24 18:42,149.6,16.36km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96787,BIKE-3031,casual,North_Market,North_Market,2025-09-28 21:18,2025-09-28 22:31,63.5,6.37,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96788,BIKE-4752,member,East_Terminal,East_Terminal,2025-07-12 21:18,2025-07-12 22:22,71.3,11.0,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96811,BIKE-3874,tourist,River_Park,East_Terminal,2026-05-03 21:18,2026-05-03 20:42,32.1,16.19,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96816,BIKE-4281,MembER,South_Gardens,West_End,2026-02-21 21:18,2026-02-21 21:23,-0.6,-0.11km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96818,BIKE-3213,casual,Central_Station,Downtown_Plaza,2025-10-05 21:18,2025-10-05 21:21,-1.8,-1.72,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9682,BIKE-3842,casual,University,City_Hall,2026-04-07 21:18,2026-04-08 00:01,156.0,15.6km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96829,BIKE-3516,tourist,West_End,South_Gardens,2026/05/10 21:18,2026/ 05/10 21:03,21.2,11.44,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96849,BIKE-3273,casual,University,West_End,2025-11-25 21:18,2025-11-25 22:31,64.1,8.1,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96864,BIKE-4920,tourist,South_Gardens,West_End,2026-02-13 21:18,2026-02-13 21:24,0.6,0.22,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96874,BIKE-3422,casual,,Downtown_Plaza,2025-10-30 21:18,2025-10-30 22:23,69.8,8.13km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96885,BIKE-4191,member,North_Market,East_Terminal,2025-12-08 21:18,2025-12 -08 19:39,104.2,14.28km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96897,BIKE-2686,casual,Downtown_Plaza,West_End,2026-03-01 21:18,2026-03-01 21:31,-8.8,-1.55km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-969,BIKE-2256,casual,North_Market,North_Market,2026-03-20 21:18,2026-03-20 21:57,42.0,6.31km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96913,BIKE-4874,tourist,East_Terminal,West_End,2025-09-24 21:18,2025-09-24 21:20,-4.2,-0.51km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9693,BIKE-2470,casual,Central_Station,North_Market,2025-12-10 21:18,2025-12-10 22:11,56.7,11.52km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96949,BIKE-2884,member,University,East_Terminal,2025-07-14 21:18,2025-07-14 22:13,49.8,9.36,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9697,BIKE-3683,vip,Tech_District,River_Park,2025-08-22 21:18,2025-08-22 21:13,-9.5,-1.35,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96970,BIKE-1527,tourist,City_Hall,North_Market,2025-06-12 21:18,2025-06-12 23:58,151.4,17.01,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9699,BIKE-4698,tourist,North_Market,Tech_District,2025-10-16 21:18,2025-10-16 20:27,45.8,11.99,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96990,BIKE-3737,admin,City_Hall,City_Hall,2025-10-07 21:18,2025-10-07 22:02,34.0,19.86km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97009,BIKE-851,tourist,Central_Station,Downtown_Plaza,2026-04-05 21:18,2026-04-05 21:35,21.5,14.57,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97016,BIKE-3068,tourist,North_Market,Tech_District,2025-12-20 21:18,2025-12-20 21:00,27.0,9.99,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97021,BIKE-4983,member,River_Park,North_Market,2026-05-23 21:18,2026-05-23 21:22,-5.6,-1.49,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97022,BIKE-4567,member,West_End,Tech_District,2026-01-12 21:18,2026-01-12 20:56,25.4,8.6,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97040,BIKE-3189,casual,0M,`:?]=MK>Cm.k,2025-11-24 21:18,2025-11-24 21:39,27.0,3.64,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97076,BIKE-2739,tourist,City_Hall,East_Terminal,2025-11-10 21:18,2025-11-10 21:30,20.0,2.48,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97076,BIKE-3758,member,University,Downtown_Plaza,2026-06-05 21:18,2026-06-05 19:49,82.6,12.72,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97085,BIKE-3473,member,,West_End,2026-04-10 21:18,2026-04-10 21:36,26.2,8.38km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9711,BIKE-2823,member,Tech_District,University,2026-01-24 21:18,2026-01-25 00:05,161.5,18.33km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97118,BIKE-1252,member,University,Tech_District,2026-04-24 21:18,2026-04-24 21:57,29.6,3.91,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97119,BIKE-1779,casual,University,East_Terminal,2025-10-05 21:18,2025-10-05 20:45,33.8,5.75,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9712,BIKE-968,cASuAl,East_Terminal,City_Hall,2026-01-14 21:18,2026-01-14 22:55,102.7,14.45km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97135,BIKE-2544,casual,North_Market,East_Terminal,2025-09-07 21:18,2025-09-07 19:19,126.4,18.82,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97137,BIKE-3173,casual,West_End,East_Terminal,2026-06-07 21:18,2026-06-07 21:33,5.7,0.94,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97142,BIKE-3609,casual,Tech_District,Central_Station,2025-07-22 21:18,2025-07-22 20:57,13.0,2.7,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97145,BIKE-4180,member,Downtown_Plaza,River_Park,2026-02-18 21:18,2026-02-18 22:46,80.4,12.53,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97150,BIKE-3683,tourist,North_Market,North_Market,12-10-2025 21:18,12-10-2025 20:56,,5.28,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97152,BIKE-1188,member,Tech_District,South_Gardens,2025-10-26 21:18,2025-10-26 23:00,93.5,19.65,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97153,BIKE-2564,casual,East_Terminal,Central_Station,2025-09-27 21:18,2025-09-27 20:55,15.4,9.85,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97169,BIKE-797,casual,University,Downtown_Plaza,2026-03-29 21:18,2026-03-29 21:41,14.2,6.1,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9717,BIKE-610,tourist,East_Terminal,Central_Station,2025-12-23 21:18,2025-12-23 19:53,94.9,14.54km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97180,,casual,Central_Station,North_Market,2025-06-22 21:18,2025-06-22 22:01,37.0,3.93,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97191,BIKE-1214,tourist,Central_Station,City_Hall,2025-10-26 21:18,2025-10-26 22:40,87.5,16.28,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97199,BIKE-4165,casual,River_Park,River_Park,2025-11-09 21:18,2025-11-09 22:07,43.3,17.01,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97223,Bike-4423,robot,Downtown_Plaza,River_Park,18/04/2026 21:18,18/04/2026 21:09,5.5,0.99,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97232,BIKE-4616,member,North_Market,South_Gardens,2025-07-05 21:18,2025-07-05 20:53,16.2,7.75,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97244,BIKE-2523,member,Tech_District,City_Hall,2025-08-13 21:18,2025-08-13 20:41,39.7,7.07,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97257,BIKE-1679,tourist,River_Park,Tech_District,2025-08-22 21:18,2025-08-22 20:08,74.7,9.9,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97257,BIKE-3544,casual,Central_Station,Tech_District,2026-06-06 21:18,2026-06-06 19:40,97.5,18.61,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9727,BIKE-3297,casual,Central_Station,City_Hall,2026-05-24 21:18,2026-05-24 21:38,17.2,7.18,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-973,BIKE-2538,casual,North_Market,South_Gardens,2025-10-27 21:18,2025-10-27 21:56,43.8,4.82,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97319,BIKE-3941,member,West_End,Tech_District,2025-11-01 21:18,2025-11-01 21:00,15.8,12.27,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9737,BIKE-3247,member,Central_Station,River_Park,2025-06-21 21:18,2025-06-21 21:50,25.4,15.64km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97413,BIKE-2862,member,University,Central_Station,2025-11-16 21:18,2025-11-16 20:51,17.6,8.36,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97416,BIKE-4354,casual,Downtown_Plaza,North_Market,2026-02-27 21:18,2026-02-27 21:14,3.6,0.99,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97440,BIKE-4152,robot,Central_Station,East_Terminal,2026-01-09 21:18,2026-01-09 22:51,91.7,13.79,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97442,BIKE-1928,casual,Downtown_Plaza,North_Market,2025-09-21 21:18,2025-09-21 21:57,46.5,5.48,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97455,BIKE-920,member,City_Hall,East_Terminal,12/09/2025 21:18,12/09/2025 21:20,-2.4,-0.4,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9746,BIKE-2248,tourist,Central_Station,West_End,2025-09-16 21:18,2025-09-16 21:40,15.8,11.52,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9747,BIKE-4209,tourist,Tech_District,City_Hall,2025-12-01 21:18,2025-12-01 21:30,9.4,4.55,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97489,BIKE-4847,casual,Central_Station,North_Market,2026-05-08 21:18,2026-05-09 00:06,158.9,16.63,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97490,BIKE-4721,tourist,Downtown_Plaza,North_Market,2026-03-09 21:18,2026-03-09 21:11,1.8,1.71,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-975,BIkE-687,tourist,South_Gardens,East_Terminal,2026-05-10 21:18,2026-05-10 21:08,6.4,1.03,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9752,BIKE-556,casual,River_Park,City_Hall,2026-01-19 21:18,2026-01-19 21:19,6.2,1.36,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97522,BIKE-3048,casual,Downtown_Plaza,East_Terminal,2026-04-03 21:18,2026-04-03 22:02,37.5,5.29,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97557,bIKE-578,casual,East_Terminal,University,2025-11-27 21:18,2025-11-27 21:01,13.5,3.06km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97559,BIKE-1236,casual,East_Terminal,North_Market,2025-08-23 21:18,2025-08-23 19:25,107.4,14.29,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97565,BIKE-1469,tourist,City_Hall,North_Market,2026-04-22 21:18,2026-04-22 20:46,39.6,15.99,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97572,BIKE-1675,maybe,University,River_Park,2025-07-08 21:18,2025-07-08 21:01,26.2,7.69km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97576,BIKE-1729,tourist,East_Terminal,Downtown_Plaza,2026-03-05 21:18,2026-03-05 21:02,13.7,2.01,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97582,BIKE-2450,tourist,City_Hall,Downtown_Plaza,2026-05-21 21:18,2026-05-21 21:16,3.5,2.69,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97622,BIKE-763,tourist,Downtown_Plaza,University,2026-01-01 21:18,2026-01-01 21:13,7.3,1.13km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97633,BIKE-689,member,West_End,East_Terminal,2025-12-17 21:18,2025-12-17 21:12,-0.2,-0.04km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97635,BIKE-1052,tourist,River_Park,River_Park,2026-01-03 21:18,2026-01-03 19:58,73.4,14.39,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97649,BIKE-4699,member,City_Hall,Central_Station,2025-07-16 21:18,2025-07-16 22:06,42.6,8.4,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97659,BIKE-4473,member,University,South_Gardens,2025-12-05 21:18,2025-12-06 00:08,161.6,19.43,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9766,BIKE-1696,member,West_End,South_Gardens,2026-01-02 21:18,2026-01-02 21:07,19.2,2.13,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9766,BIKE-809,member,West_End,Tech_District,2026-01-10 21:18,2026-01-10 20:15,70.3,9.43km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97660,BIKE-3045,vip,East_Terminal,South_Gardens,2026-01-02 21:18,2026-01-02 22:06,51.9,11.35,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97667,BIKE-4732,tourist,South_Gardens,River_Park,2025-07-06 21:18,2025-07-06 21:46,21.6,3.7,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9768,BIKE-4926,casual,City_Hall,River_Park,2026-01-15 21:18,2026-01-15 18:38,159.6,17.38,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97686,BIKE-4160,member,Tech_District,River_Park,2026-03-29 21:18,2026-03-29 21:00,11.2,3.72,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9769,BIKE-3638,casual,West_End,Tech_District,2025-09-14 21:18,2025-09-14 21:00,13.4,4.26km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9771,BiKe-4239,member,Tech_District,University,2025-12-14 21:18,2025-12-14 22:10,49.6,15.74,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97713,BIKE-4755,casual,,City_Hall,2026-05-11 21:18,2026-05-11 23:00,99.5,16.17,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97730,BIKE-4898,casual,East_Terminal,Downtown_Plaza,2025-07-25 21:18,2025-07-25 20:46,31.2,17.58,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97743,BIKE-1705,casual,Tech_District,Downtown_Plaza,2025-06-15 21:18,2025-06-15 19:14,116.4,14.42,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97745,BIKE-4642,casual,Downtown_Plaza,South_Gardens,2026-05-31 21:18,2026-05-31 21:10,1.1,0.14,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9778,BIKE-2328,casual,University,City_Hall,2025-09-17 21:18,2025-09-17 19:46,86.0,14.9km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97780,BIKE-1282,tourist,River_Park,Central_Station,2026-05-26 21:18,2026-05-26 20:15,58.8,8.29,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97798,BIKE-1419,tourist,City_Hall,Tech_District,2026-02-22 21:18,2026-02-22 20:00,86.1,16.36,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97800,bike-836,member,Central_Station,City_Hall,2025-10-14 21:18,2025-10-14 21:00,20.7,3.77km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97804,BIKE-1556,member,River_Park,East_Terminal,2025-10-12 21:18,2025-10-12 20:02,66.4,8.56,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9783,BIKE-1295,tourist,Downtown_Plaza,East_Terminal,2025-12-06 21:18,2025-12-06 21:02,-7.1,-1.35,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97834,BIKE-572,tourist,East_Terminal,City_Hall,2026-05-08 21:18,2026-05-08 23:16,126.4,13.78km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9784,BIKE-1912,casual,East_Terminal,South_Gardens,2026-05-02 21:18,2026-05-02 21:36,20.7,18.22km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97859,BIKE-500,member,South_Gardens,East_Terminal,2026-06-08 21:18,2026-06-08 20:25,43.6,5.54km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97878,BIKE-2423,tourist,River_Park,East_Terminal,2025-08-24 21:18,2025-08-24 21:36,-9.4,-1.88,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97911,BIKE-2689,member,River_Park,City_Hall,2026-03-07 21:18,2026-03-07 19:52,79.1,8.41,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97939,BIKE-663,tourist,West_End,West_End,2026-03-11 21:18,2026-03-11 21:18,3.9,0.71km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97956,BIKE-3380,tourist,City_Hall,Tech_District,2025-09-01 21:18,2025-09-01 19:04,142.0,18.32,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-97964,BIKE-4007,member,University,West_End,2025-10-11 21:18,2025-10-11 22:38,86.4,16.75,beyond_repair,beyond_repair,beyond_repair,beyond_repair
